Shipment_ID,Shipment_Date,Product_ID,Warehouse_ID,Supplier_ID,Order_Quantity,Delivered_Quantity,Inventory_Before,Inventory_After,Shipping_Cost,Delivery_Days,Expected_Delivery_Days,Delivery_Status,Late_Delivery_Days,Transport_Mode,Distance_KM,Order_Priority,Returned_Units,Damage_Units,Order_Value,Warehouse_Handling_Cost,Fuel_Cost,Shipment_Status,Year,Quarter,Month,Month_Name,Week,Day
SHP005409,09-05-2024,PRD0242,WH026,SUP056,463,463,849,394,1279.32,9,11,On Time,0,Sea,7089.9,Low,8,7,312876.88,627.04,1651.13,Completed,2024,2,5,May,19,9
SHP005410,05-01-2026,PRD0098,WH022,SUP070,510,439,732,299,2074.18,1,1,On Time,0,Air,5073.3,Low,6,11,666274.69,594.62,5192.37,Completed,2026,1,1,January,2,5
SHP005411,02-12-2025,PRD0086,WH022,SUP035,565,559,631,94,3092.48,2,3,On Time,0,Air,3826.6,Medium,22,9,478313.94,421.16,4129.16,Completed,2025,4,12,December,49,2
SHP005412,13-01-2026,PRD0276,WH010,SUP012,36,30,345,315,457.21,6,8,On Time,0,Rail,875.4,Low,0,0,82181.1,430.74,183.71,Completed,2026,1,1,January,3,13
SHP005413,22-07-2025,PRD0243,WH024,SUP009,42,42,579,537,995.44,9,9,On Time,0,Rail,741.6,High,0,0,31285.38,543.37,178.83,Completed,2025,3,7,July,30,22
SHP005414,20-05-2026,PRD0097,WH003,SUP035,408,347,389,46,802.94,13,14,On Time,0,Sea,3923.5,High,4,5,626446.04,362.15,952.31,Completed,2026,2,5,May,21,20
SHP005415,12-11-2024,PRD0157,WH023,SUP006,76,76,291,215,12029.7,7,1,Late,6,Air,5012.8,Medium,0,2,509683.36,232.53,4548.82,In Transit,2024,4,11,November,46,12
SHP005416,10-08-2025,PRD0213,WH003,SUP020,89,89,235,152,581.45,5,5,On Time,0,Road,567.4,Medium,6,0,706889.62,242.19,278.69,Completed,2025,3,8,August,32,10
SHP005417,08-03-2026,PRD0102,WH018,SUP018,173,173,777,614,473.57,8,10,On Time,0,Sea,5693.4,Medium,10,3,348181.53,262.35,1250.37,Completed,2026,1,3,March,10,8
SHP005418,17-06-2025,PRD0361,WH012,SUP035,539,539,711,194,6387.85,7,1,Late,6,Air,3584.7,Low,22,8,1941116.87,330.54,3204.95,Completed,2025,2,6,June,25,17
SHP005419,10-02-2025,PRD0165,WH015,SUP015,517,517,782,269,30417.97,2,2,On Time,0,Air,5927,High,4,4,3638082.47,541.35,6442.03,Completed,2025,1,2,February,7,10
SHP005420,18-09-2025,PRD0232,WH030,SUP056,23,23,655,633,988.85,17,19,On Time,0,Sea,6134.1,Medium,1,0,59564.48,334.84,1733.54,Completed,2025,3,9,September,38,18
SHP005421,04-05-2026,PRD0135,WH005,SUP024,535,535,1061,529,1567.66,14,15,On Time,0,Sea,7936.3,Medium,3,0,4724601.05,382.54,2246.08,Completed,2026,2,5,May,19,4
SHP005422,20-07-2025,PRD0091,WH018,SUP074,73,73,608,535,1532.85,16,18,On Time,0,Sea,5969.8,High,0,0,86826.2,593.78,1743.92,Completed,2025,3,7,July,29,20
SHP005423,07-04-2024,PRD0386,WH002,SUP069,537,537,683,172,459.51,3,4,On Time,0,Road,728.6,Medium,26,2,246311.16,464.75,271.58,Completed,2024,2,4,April,14,7
SHP005424,03-03-2025,PRD0180,WH001,SUP039,554,554,1179,665,4917.39,18,18,On Time,0,Sea,3726.7,Medium,40,2,8623514.14,385.07,1121.17,Completed,2025,1,3,March,10,3
SHP005425,13-10-2024,PRD0252,WH013,SUP068,251,251,809,573,302.69,8,9,On Time,0,Rail,332.1,High,15,7,366718.53,265.86,91.81,Completed,2024,4,10,October,41,13
SHP005426,11-10-2025,PRD0106,WH009,SUP030,427,402,516,121,595.33,3,5,On Time,0,Rail,1024.4,Low,7,2,709690.8,433.21,198.82,Completed,2025,4,10,October,41,11
SHP005427,13-06-2024,PRD0370,WH009,SUP024,24,24,183,159,19792.57,1,2,On Time,0,Air,6655.5,Medium,0,0,22608.96,622.69,7631.83,Completed,2024,2,6,June,24,13
SHP005428,29-04-2024,PRD0165,WH028,SUP029,534,534,829,323,13860.83,14,14,On Time,0,Sea,6893.4,Low,28,11,3757709.94,198.84,2048.49,Completed,2024,2,4,April,18,29
SHP005429,19-02-2024,PRD0012,WH018,SUP053,535,535,1416,907,381.27,8,9,On Time,0,Rail,1033.4,Medium,26,1,619139.45,154.1,243.51,Completed,2024,1,2,February,8,19
SHP005430,24-12-2025,PRD0022,WH004,SUP009,367,349,385,46,772.47,6,7,On Time,0,Rail,1666.5,Medium,10,0,2899526.9,164.62,317.44,Completed,2025,4,12,December,52,24
SHP005431,15-02-2024,PRD0352,WH028,SUP053,185,185,249,70,3593.32,8,7,Late,1,Road,490.3,Medium,6,0,3189511,299.51,212.52,Completed,2024,1,2,February,7,15
SHP005432,23-12-2024,PRD0026,WH013,SUP033,421,421,438,28,790.36,16,11,Late,5,Sea,5801.2,Medium,11,5,5013023.82,360.91,1633.58,Completed,2024,4,12,December,52,23
SHP005433,29-03-2024,PRD0370,WH024,SUP072,160,160,308,158,2727.14,1,1,On Time,0,Air,578,Medium,10,3,150726.4,591.49,508.8,Completed,2024,1,3,March,13,29
SHP005434,25-01-2026,PRD0226,WH017,SUP009,545,545,583,38,640.1,1,1,On Time,0,Air,1994.7,Medium,0,3,2504443.95,393.86,2082.52,In Transit,2026,1,1,January,4,25
SHP005435,14-08-2025,PRD0034,WH001,SUP062,188,188,405,224,1268.04,14,15,On Time,0,Sea,5081.6,Medium,7,5,1347027.52,220.81,1099.22,Completed,2025,3,8,August,33,14
SHP005436,18-12-2025,PRD0022,WH006,SUP006,35,32,406,376,6345.85,1,1,On Time,0,Air,4442.9,Low,2,0,265859.2,454.07,3705.47,Completed,2025,4,12,December,51,18
SHP005437,17-05-2025,PRD0118,WH026,SUP039,512,477,496,27,852.53,13,13,On Time,0,Sea,3065.8,Medium,8,9,755262.72,478.49,755.9,Completed,2025,2,5,May,20,17
SHP005438,01-11-2025,PRD0281,WH013,SUP058,71,71,391,322,745.03,2,1,Late,1,Air,361.4,Medium,2,0,1042572.52,226.16,377.47,Completed,2025,4,11,November,44,1
SHP005439,22-05-2025,PRD0067,WH012,SUP073,160,160,540,392,20086.84,16,18,On Time,0,Sea,4370.8,Medium,12,0,3168948.8,503.58,998.3,Completed,2025,2,5,May,21,22
SHP005440,05-11-2024,PRD0381,WH013,SUP002,44,44,869,825,6833.05,1,1,On Time,0,Air,6591.9,High,0,1,76852.6,458.17,6782.13,Completed,2024,4,11,November,45,5
SHP005441,01-05-2024,PRD0124,WH013,SUP058,486,442,901,466,1040.21,6,6,On Time,0,Road,954.9,High,7,13,2793108.5,336.44,435.24,Completed,2024,2,5,May,18,1
SHP005442,05-01-2026,PRD0132,WH028,SUP033,152,152,725,577,716.34,20,20,On Time,0,Sea,5025.5,Medium,4,2,890452.48,580.28,1176.48,Completed,2026,1,1,January,2,5
SHP005443,07-04-2026,PRD0227,WH022,SUP008,400,400,443,73,1836.86,5,3,Late,2,Air,1633.4,Low,30,1,1709020,368.66,1323.04,Completed,2026,2,4,April,15,7
SHP005444,06-04-2024,PRD0260,WH006,SUP070,413,413,637,226,3355,1,1,On Time,0,Air,4481.2,Medium,2,10,2375658.6,319.35,3943.85,Completed,2024,2,4,April,14,6
SHP005445,22-07-2026,PRD0309,WH001,SUP062,121,121,608,487,7762.6,1,2,On Time,0,Air,4424.8,Medium,2,1,1662183.05,345.98,4896.1,Returned,2026,3,7,July,30,22
SHP005446,13-08-2025,PRD0060,WH001,SUP043,529,529,618,97,39002.66,11,10,Late,1,Sea,5991.6,Low,8,5,3671672.62,357.11,1746.65,Completed,2025,3,8,August,33,13
SHP005447,23-03-2026,PRD0383,WH025,SUP043,395,395,399,4,3722.04,1,2,On Time,0,Air,5045.6,Medium,0,8,4248651.6,152.03,5419.51,Completed,2026,1,3,March,13,23
SHP005448,03-09-2025,PRD0058,WH009,SUP033,457,457,792,351,14772.68,1,2,On Time,0,Air,4719,Low,16,6,4667624.34,179.2,5245.54,Completed,2025,3,9,September,36,3
SHP005449,11-03-2026,PRD0130,WH024,SUP025,571,571,669,98,4700.71,14,14,On Time,0,Sea,15465.1,High,0,10,1391030.23,355.74,3949.54,Completed,2026,1,3,March,11,11
SHP005450,04-09-2024,PRD0145,WH009,SUP066,293,293,323,50,8980.91,1,3,On Time,0,Air,6506.2,Medium,20,5,2085951.97,181.04,6733.97,Completed,2024,3,9,September,36,4
SHP005451,12-08-2025,PRD0078,WH028,SUP062,294,245,613,385,10754.24,1,2,On Time,0,Air,4302.6,High,17,4,9236955.7,480.27,3464.85,Completed,2025,3,8,August,33,12
SHP005452,28-04-2025,PRD0022,WH011,SUP025,74,74,514,445,10105.54,2,3,On Time,0,Air,12029.5,High,5,1,614799.4,419.48,9477.67,Completed,2025,2,4,April,18,28
SHP005453,12-05-2025,PRD0189,WH003,SUP066,164,164,790,626,8179.52,1,2,On Time,0,Air,6522.8,Low,0,0,366021.76,448.75,5926.56,In Transit,2025,2,5,May,20,12
SHP005454,23-08-2024,PRD0026,WH027,SUP011,462,462,597,144,2931.66,2,3,On Time,0,Air,13973,Medium,9,7,5501228.04,426.92,12474.17,Completed,2024,3,8,August,34,23
SHP005455,18-03-2025,PRD0146,WH004,SUP058,285,285,527,261,1579.42,3,4,On Time,0,Road,1297.2,Medium,19,7,637368.3,442.73,586.46,Completed,2025,1,3,March,12,18
SHP005456,05-02-2024,PRD0398,WH025,SUP020,151,151,731,583,538.02,6,7,On Time,0,Road,965.1,Medium,3,1,1255933.44,282.13,306.13,Completed,2024,1,2,February,6,5
SHP005457,31-03-2025,PRD0018,WH012,SUP009,143,117,608,495,572.81,6,8,On Time,0,Rail,1285.5,Medium,4,1,525359.25,266.94,222.26,Completed,2025,1,3,March,14,31
SHP005458,20-04-2026,PRD0279,WH027,SUP074,565,565,801,253,22492.31,1,1,On Time,0,Air,6308.8,Medium,17,14,8601752.1,505.21,7227.19,Completed,2026,2,4,April,17,20
SHP005459,12-06-2026,PRD0089,WH025,SUP067,78,68,522,454,1260.99,10,11,On Time,0,Sea,14602.3,High,0,0,107487.6,463.87,3479.05,Completed,2026,2,6,June,24,12
SHP005460,22-12-2025,PRD0181,WH004,SUP007,156,156,619,466,657.4,4,6,On Time,0,Road,152.5,High,3,2,2357548.44,199.77,73.94,Completed,2025,4,12,December,52,22
SHP005461,17-01-2024,PRD0357,WH008,SUP058,522,522,1282,760,1915.3,6,7,On Time,0,Road,288.9,Low,0,4,11432551.68,274.74,120.35,In Transit,2024,1,1,January,3,17
SHP005462,23-10-2024,PRD0118,WH027,SUP064,580,580,719,181,1518.2,18,18,On Time,0,Sea,8141.6,High,42,7,918348.8,355.18,2323.73,Completed,2024,4,10,October,43,23
SHP005463,25-04-2026,PRD0379,WH015,SUP046,329,329,342,36,4423.82,2,2,On Time,0,Air,2389.9,Medium,23,8,642007.31,450.38,2744.1,Completed,2026,2,4,April,17,25
SHP005464,04-11-2025,PRD0374,WH013,SUP006,113,113,426,315,6420.9,1,1,On Time,0,Air,4938.2,Medium,2,0,304422,475.86,5495.49,Completed,2025,4,11,November,45,4
SHP005465,10-02-2026,PRD0327,WH017,SUP026,503,449,638,201,2798.46,8,5,Late,3,Road,1472.4,Medium,12,13,1210135.82,381.9,476.92,Completed,2026,1,2,February,7,10
SHP005466,06-11-2024,PRD0105,WH008,SUP057,388,388,572,198,412.94,4,2,Late,2,Air,4088.6,Medium,14,0,564865.92,265.51,4150.68,Completed,2024,4,11,November,45,6
SHP005467,01-10-2025,PRD0003,WH003,SUP054,340,340,400,82,10024.04,1,1,On Time,0,Air,12587,Low,22,5,2383362.6,270.56,9888.42,Completed,2025,4,10,October,40,1
SHP005468,01-02-2025,PRD0035,WH003,SUP015,431,351,514,188,2156.13,19,19,On Time,0,Sea,6479.9,Low,25,3,3103601.67,360.65,1587.47,Completed,2025,1,2,February,5,1
SHP005469,03-06-2026,PRD0023,WH027,SUP018,511,412,712,310,3140.9,2,2,On Time,0,Air,4424,High,10,7,1079633.64,274.56,4152.58,Completed,2026,2,6,June,23,3
SHP005470,22-05-2026,PRD0320,WH007,SUP065,405,347,493,161,22630.19,1,1,On Time,0,Air,11891,Low,15,8,4134609.1,517.92,13246.56,Completed,2026,2,5,May,21,22
SHP005471,21-01-2026,PRD0339,WH019,SUP047,88,88,494,406,108665.97,1,1,On Time,0,Air,4666.5,Low,0,0,1958102.08,170.63,4360.9,Completed,2026,1,1,January,4,21
SHP005472,13-01-2025,PRD0103,WH015,SUP037,439,439,725,312,9855,2,3,On Time,0,Air,13800.8,Medium,26,7,323867.86,365.64,11167.59,Completed,2025,1,1,January,3,13
SHP005473,16-08-2024,PRD0062,WH024,SUP025,90,90,801,717,205416.82,3,3,On Time,0,Air,14003.5,Medium,6,2,1744927.2,152.58,11788.2,Completed,2024,3,8,August,33,16
SHP005474,04-07-2025,PRD0016,WH017,SUP041,220,220,458,245,13738.68,1,2,On Time,0,Air,12418.3,Low,7,3,159291,449.3,13795.47,Completed,2025,3,7,July,27,4
SHP005475,29-12-2024,PRD0125,WH006,SUP015,336,336,501,165,2307.52,17,17,On Time,0,Sea,7258.2,High,12,7,169518.72,225.83,1946.17,Returned,2024,4,12,December,52,29
SHP005476,05-08-2025,PRD0197,WH023,SUP024,34,28,284,256,28402.17,2,3,On Time,0,Air,7220.3,High,0,0,37392.6,548.83,7663.92,Completed,2025,3,8,August,32,5
SHP005477,18-09-2025,PRD0158,WH015,SUP075,560,560,681,158,4621.29,1,3,On Time,0,Air,4106.6,Low,37,5,4237088.8,303.28,4626.57,Completed,2025,3,9,September,38,18
SHP005478,17-03-2024,PRD0122,WH019,SUP059,444,378,647,293,6571.7,9,11,On Time,0,Sea,8219.9,Low,24,4,879163.74,598.74,1888.83,Completed,2024,1,3,March,11,17
SHP005479,29-09-2024,PRD0363,WH011,SUP011,97,97,358,263,6178.86,15,15,On Time,0,Sea,15172,High,2,0,945985.71,425.09,4544.91,Completed,2024,3,9,September,39,29
SHP005480,05-01-2025,PRD0286,WH015,SUP064,342,342,755,418,10298.01,1,2,On Time,0,Air,6538.4,High,5,2,7879242.24,542.7,6196.49,Completed,2025,1,1,January,1,5
SHP005481,28-02-2025,PRD0394,WH008,SUP032,74,74,946,875,806,5,6,On Time,0,Rail,1641.3,Medium,3,0,124531.64,591.53,341.85,Completed,2025,1,2,February,9,28
SHP005482,05-03-2026,PRD0144,WH015,SUP030,145,145,847,710,449.44,1,3,On Time,0,Air,405.2,High,8,2,1260002.15,261.9,507.92,Completed,2026,1,3,March,10,5
SHP005483,16-12-2025,PRD0049,WH018,SUP064,169,169,351,182,22251.7,15,10,Late,5,Sea,6910.6,Low,0,0,1461064.15,419.18,1885.69,Completed,2025,4,12,December,51,16
SHP005484,09-02-2025,PRD0390,WH013,SUP029,207,207,869,664,2663.53,17,18,On Time,0,Sea,6850.9,High,2,1,1572670.08,382.94,1868.3,Completed,2025,1,2,February,6,9
SHP005485,03-09-2024,PRD0313,WH006,SUP007,324,324,440,127,453.61,8,10,On Time,0,Rail,659.7,Medium,11,7,725037.48,619.75,106.04,Completed,2024,3,9,September,36,3
SHP005486,10-07-2025,PRD0215,WH018,SUP017,433,433,637,237,540.85,4,4,On Time,0,Road,1155.8,Low,33,1,453208.11,282.57,510,Completed,2025,3,7,July,28,10
SHP005487,29-04-2024,PRD0076,WH027,SUP041,75,75,315,242,31657.01,14,15,On Time,0,Sea,14200,Low,2,0,947921.25,597.25,3292.87,Completed,2024,2,4,April,18,29
SHP005488,22-11-2025,PRD0340,WH003,SUP067,524,524,803,306,45736.12,10,11,On Time,0,Sea,14192.7,Low,27,12,2566735.4,635.56,3528.63,Completed,2025,4,11,November,47,22
SHP005489,12-04-2024,PRD0293,WH007,SUP032,555,555,696,176,2728.74,5,7,On Time,0,Road,1401.7,High,35,15,1449737.7,415.3,509.89,Completed,2024,2,4,April,15,12
SHP005490,03-03-2024,PRD0343,WH005,SUP010,246,246,349,108,19235.17,1,1,On Time,0,Air,893.5,Medium,5,6,5002727.34,133.53,759.95,Completed,2024,1,3,March,9,3
SHP005491,15-08-2024,PRD0359,WH019,SUP036,72,71,364,293,17550.38,14,16,On Time,0,Sea,3892.8,High,0,1,1518016.21,352.84,993.66,Completed,2024,3,8,August,33,15
SHP005492,06-06-2024,PRD0013,WH026,SUP049,332,332,365,39,1440.81,18,20,On Time,0,Sea,13047,Medium,6,2,679198.96,628.24,2925.77,Completed,2024,2,6,June,23,6
SHP005493,02-06-2025,PRD0125,WH021,SUP033,415,415,614,199,1972,9,11,On Time,0,Sea,5381,Medium,22,4,209375.8,569.8,1216.54,Returned,2025,2,6,June,23,2
SHP005494,05-11-2024,PRD0087,WH028,SUP063,198,198,475,288,3794.18,1,3,On Time,0,Air,5670.6,Medium,11,4,121306.68,605.26,5911.32,Completed,2024,4,11,November,45,5
SHP005495,24-07-2025,PRD0024,WH016,SUP030,92,92,154,64,2890.94,4,2,Late,2,Air,2159.1,Medium,2,0,488536.56,469.21,1956.03,Completed,2025,3,7,July,30,24
SHP005496,02-05-2024,PRD0366,WH030,SUP012,406,406,1011,635,3840.39,6,3,Late,3,Air,899,High,30,9,4683823.06,179.26,1009.12,Completed,2024,2,5,May,18,2
SHP005497,24-11-2025,PRD0339,WH020,SUP051,90,90,387,297,14024.27,5,1,Late,4,Air,507.1,Medium,0,2,2002604.4,319.94,493.47,Completed,2025,4,11,November,48,24
SHP005498,21-05-2024,PRD0083,WH026,SUP049,323,323,646,323,936.43,3,3,On Time,0,Air,11962.5,High,0,7,124781.36,487.91,9171.63,Cancelled,2024,2,5,May,21,21
SHP005499,14-01-2026,PRD0080,WH017,SUP033,256,256,740,484,66930.42,1,1,On Time,0,Air,4520,Low,10,0,2972359.68,523.09,4546.9,Returned,2026,1,1,January,3,14
SHP005500,14-04-2024,PRD0381,WH019,SUP055,120,101,893,793,2836.86,11,12,On Time,0,Sea,13520.3,Low,1,2,176411.65,143.22,3503.39,Completed,2024,2,4,April,15,14
SHP005501,14-06-2024,PRD0393,WH013,SUP008,516,516,589,108,866.87,3,3,On Time,0,Road,620,Medium,35,10,1152413.76,141.02,268.23,Completed,2024,2,6,June,24,14
SHP005502,22-02-2024,PRD0080,WH019,SUP043,351,351,399,48,68302.07,1,2,On Time,0,Air,4663.3,High,0,2,4075383.78,477.53,3824.37,Cancelled,2024,1,2,February,8,22
SHP005503,20-11-2025,PRD0065,WH024,SUP063,263,263,850,603,24642.53,12,13,On Time,0,Sea,6834.4,High,16,0,10381246.46,199.06,1536.38,Completed,2025,4,11,November,47,20
SHP005504,26-05-2024,PRD0048,WH018,SUP060,337,337,421,84,5686.08,3,5,On Time,0,Road,880.4,High,0,6,3957343.82,348.71,331.72,Cancelled,2024,2,5,May,21,26
SHP005505,25-12-2024,PRD0122,WH017,SUP066,458,411,666,265,3280.79,9,11,On Time,0,Sea,8026,High,10,7,955916.13,388.62,2388.98,Completed,2024,4,12,December,52,25
SHP005506,21-01-2024,PRD0317,WH016,SUP008,200,200,905,714,1228.75,13,7,Late,6,Road,721,Medium,9,0,632710,505.22,252.16,Completed,2024,1,1,January,3,21
SHP005507,08-12-2025,PRD0337,WH015,SUP074,587,587,736,178,37378.61,12,13,On Time,0,Sea,6958.6,High,29,11,4753390.99,194.36,1871.62,Completed,2025,4,12,December,50,8
SHP005508,22-12-2024,PRD0084,WH007,SUP038,566,555,735,206,306.28,15,17,On Time,0,Sea,4402.8,High,26,14,327733.05,325.26,1225.52,Completed,2024,4,12,December,51,22
SHP005509,20-03-2026,PRD0109,WH029,SUP053,203,203,469,279,933.93,13,7,Late,6,Road,1194.4,High,13,4,341533.29,546.07,411.71,Completed,2026,1,3,March,12,20
SHP005510,01-02-2026,PRD0337,WH030,SUP021,152,152,909,758,102474.94,1,3,On Time,0,Air,3807.8,Low,1,3,1230861.04,529.83,3931.67,Completed,2026,1,2,February,5,1
SHP005511,25-09-2024,PRD0049,WH020,SUP034,190,175,522,360,89685.46,1,1,On Time,0,Air,6382.8,Medium,13,2,1512936.25,448.68,6577,Completed,2024,3,9,September,39,25
SHP005512,02-06-2025,PRD0263,WH019,SUP032,217,217,825,621,8201.14,1,2,On Time,0,Air,1395.8,Medium,13,0,1873013.8,152.39,1444.35,Completed,2025,2,6,June,23,2
SHP005513,19-06-2025,PRD0354,WH025,SUP046,87,87,377,292,2271.7,5,7,On Time,0,Road,172,High,2,2,390836.19,633.95,141.95,Completed,2025,2,6,June,25,19
SHP005514,29-06-2025,PRD0288,WH029,SUP058,511,469,474,5,1977.19,6,7,On Time,0,Rail,2090.2,Low,0,10,963555.81,397.31,422.03,Completed,2025,2,6,June,26,29
SHP005515,18-02-2024,PRD0382,WH026,SUP028,174,174,831,667,14882.75,1,1,On Time,0,Air,4104.5,High,10,2,701268.72,598.95,4175.45,Completed,2024,1,2,February,7,18
SHP005516,07-07-2025,PRD0212,WH011,SUP069,20,20,355,335,417.86,5,3,Late,2,Road,542,Low,0,0,106740.2,533.21,293.14,Cancelled,2025,3,7,July,28,7
SHP005517,14-08-2025,PRD0081,WH024,SUP054,432,354,930,584,1494.82,3,1,Late,2,Air,13554.7,Medium,8,0,589608.24,326.46,12884.94,Completed,2025,3,8,August,33,14
SHP005518,30-07-2025,PRD0175,WH030,SUP037,63,63,409,349,10054.91,2,2,On Time,0,Air,12292.3,High,3,0,402754.59,610.39,9704.06,Completed,2025,3,7,July,31,30
SHP005519,07-06-2025,PRD0374,WH025,SUP045,594,594,886,331,775.43,1,3,On Time,0,Road,421.5,High,39,0,1600236,641.21,150.12,Completed,2025,2,6,June,23,7
SHP005520,05-04-2024,PRD0091,WH013,SUP056,487,487,636,151,3715.36,1,2,On Time,0,Air,5887.2,High,2,8,579237.8,630.43,5685.14,Completed,2024,2,4,April,14,5
SHP005521,16-05-2025,PRD0201,WH029,SUP041,353,353,531,178,2229.22,15,15,On Time,0,Sea,13624.5,High,0,2,1872700.3,386.09,3070.1,In Transit,2025,2,5,May,20,16
SHP005522,13-03-2026,PRD0018,WH022,SUP033,196,196,231,36,3677.04,1,1,On Time,0,Air,4972.8,Low,1,1,880089,355.86,4582.87,Completed,2026,1,3,March,11,13
SHP005523,02-05-2026,PRD0342,WH021,SUP012,526,526,781,264,17291.78,1,2,On Time,0,Air,1134.1,Low,9,6,7415505.92,255.04,899.41,Completed,2026,2,5,May,18,2
SHP005524,19-04-2025,PRD0218,WH018,SUP028,336,336,909,584,1919.43,2,3,On Time,0,Air,3603.1,Medium,11,8,1123147.2,380.66,3875.01,Completed,2025,2,4,April,16,19
SHP005525,17-07-2024,PRD0099,WH009,SUP071,486,486,523,74,545.95,5,7,On Time,0,Road,723.1,Medium,37,8,469208.7,306.42,324.9,Completed,2024,3,7,July,29,17
SHP005526,24-12-2025,PRD0141,WH005,SUP004,217,206,1249,1045,2180.17,14,15,On Time,0,Sea,3002.6,Medium,2,2,854440.62,264.19,786.08,Completed,2025,4,12,December,52,24
SHP005527,17-01-2026,PRD0036,WH013,SUP007,151,151,736,588,440.52,7,7,On Time,0,Rail,741.6,High,3,3,853432.37,286.78,182.93,Completed,2026,1,1,January,3,17
SHP005528,03-06-2025,PRD0150,WH021,SUP042,318,318,993,690,442.86,5,5,On Time,0,Road,202.2,Medium,15,4,3079585.14,394.91,120.15,Completed,2025,2,6,June,23,3
SHP005529,02-02-2024,PRD0094,WH016,SUP051,410,410,464,56,647.42,4,5,On Time,0,Rail,1720.6,Medium,2,6,459429.6,174.1,236.35,Completed,2024,1,2,February,5,2
SHP005530,16-11-2024,PRD0225,WH029,SUP008,222,222,696,478,251.95,10,9,Late,1,Rail,1422,High,4,4,886208.46,227.58,283.02,Completed,2024,4,11,November,46,16
SHP005531,03-07-2026,PRD0013,WH015,SUP042,383,383,1082,723,519.57,5,1,Late,4,Air,629.3,Medium,24,4,783533.74,152.7,706.68,Completed,2026,3,7,July,27,3
SHP005532,26-11-2025,PRD0048,WH028,SUP007,270,270,642,384,12795.34,2,4,On Time,0,Road,1281.1,Medium,12,5,3170572.2,364.13,437.73,Completed,2025,4,11,November,48,26
SHP005533,06-03-2026,PRD0142,WH020,SUP044,334,334,523,189,704.76,3,4,On Time,0,Road,689.7,High,0,8,337697.38,173.28,243.94,Completed,2026,1,3,March,10,6
SHP005534,08-11-2024,PRD0126,WH024,SUP012,405,405,455,80,4590.44,1,1,On Time,0,Air,2333.1,Medium,30,2,83924.1,524.68,2476.39,Completed,2024,4,11,November,45,8
SHP005535,25-07-2025,PRD0145,WH002,SUP019,572,572,649,114,9378.91,1,2,On Time,0,Air,4041.9,High,37,2,4072233.88,145.3,3963.96,Completed,2025,3,7,July,30,25
SHP005536,08-02-2025,PRD0246,WH012,SUP071,207,202,579,378,2006.81,5,6,On Time,0,Rail,965.2,Medium,1,4,1848176.78,398.32,218.42,Completed,2025,1,2,February,6,8
SHP005537,18-07-2026,PRD0183,WH010,SUP045,121,121,817,701,1458.24,2,4,On Time,0,Road,252,Medium,5,1,66744.81,539.66,162.73,Completed,2026,3,7,July,29,18
SHP005538,11-05-2025,PRD0151,WH029,SUP018,581,466,694,239,285,15,12,Late,3,Sea,5473.1,High,11,4,2401167.52,448.1,1319.49,Completed,2025,2,5,May,19,11
SHP005539,08-06-2026,PRD0146,WH015,SUP067,29,26,128,103,17125.75,1,3,On Time,0,Air,13635.4,High,1,0,58145.88,246.1,10493.88,Completed,2026,2,6,June,24,8
SHP005540,02-11-2025,PRD0012,WH029,SUP003,524,524,1021,506,13275.32,1,2,On Time,0,Air,13611.3,Medium,9,1,606409.48,449.06,13866.18,Completed,2025,4,11,November,44,2
SHP005541,27-08-2024,PRD0152,WH013,SUP064,31,25,572,547,7780.91,6,2,Late,4,Air,6194.2,Medium,0,0,226623.75,186.04,5174.79,Completed,2024,3,8,August,35,27
SHP005542,08-04-2024,PRD0340,WH001,SUP050,243,243,663,420,1712.72,9,6,Late,3,Rail,378.5,Medium,0,5,1190299.05,536.83,129,Completed,2024,2,4,April,15,8
SHP005543,01-01-2024,PRD0029,WH005,SUP043,521,521,547,46,1401,3,3,On Time,0,Air,4738.6,High,20,11,1071077.01,574.52,3791.28,Completed,2024,1,1,January,1,1
SHP005544,12-03-2025,PRD0291,WH019,SUP018,407,407,1147,758,10840.69,1,2,On Time,0,Air,4274.2,Medium,18,2,3258946.68,425.34,3598.39,Completed,2025,1,3,March,11,12
SHP005545,10-04-2025,PRD0117,WH011,SUP029,68,65,255,194,1503.49,1,1,On Time,0,Air,6931.1,Medium,4,1,170695.85,603.6,7721.47,Completed,2025,2,4,April,15,10
SHP005546,18-05-2025,PRD0368,WH021,SUP058,152,152,699,547,1262.11,5,5,On Time,0,Rail,2187.5,Medium,10,3,1067065.84,138.56,319.74,Returned,2025,2,5,May,20,18
SHP005547,24-05-2024,PRD0252,WH009,SUP066,339,339,537,210,11310.87,4,1,Late,3,Air,6965.4,Medium,12,7,495289.17,476.41,6786.76,Completed,2024,2,5,May,21,24
SHP005548,14-02-2025,PRD0090,WH027,SUP026,181,181,627,455,1030.88,1,1,On Time,0,Air,2292.3,High,9,1,59501.94,614.2,1916.37,Completed,2025,1,2,February,7,14
SHP005549,06-10-2024,PRD0092,WH022,SUP061,329,329,572,255,1669.56,1,1,On Time,0,Air,3781.2,Medium,12,9,450496.41,326.29,4281.02,Completed,2024,4,10,October,40,6
SHP005550,03-05-2025,PRD0127,WH012,SUP045,349,349,598,249,814.13,2,4,On Time,0,Road,813.6,Medium,25,9,609228.36,280.39,383.64,Returned,2025,2,5,May,18,3
